timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-06-24T02:04:02.582295+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:04:02.582295+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:04:55.405004+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:05:51.475203+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:06:41.724999+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:07:58.425285+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:08:55.783739+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:09:58.339022+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:10:49.549471+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:11:42.833551+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:12:34.813519+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:13:25.942385+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:14:16.972279+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_8,Spot 8,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_9,Spot 9,Empty,2026-06-24T01:53:19.597497+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_10,Spot 10,Empty,2026-06-24T00:01:22.502360+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_11,Spot 11,Empty,2026-06-23T22:05:19.140191+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_12,Spot 12,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_13,Spot 13,Empty,2026-06-23T23:53:40.897291+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_14,Spot 14,Empty,2026-06-23T20:41:19.466579+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_15,Spot 15,Empty,2026-06-23T22:11:19.670603+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_16,Spot 16,Empty,2026-06-23T23:28:20.799279+00:00,,,,,,,,
2026-06-24T02:15:13.531880+00:00,spot_17,Spot 17,Empty,2026-06-23T23:10:21.645948+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_1,Spot 1,Empty,2026-06-23T23:12:19.711948+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_2,Spot 2,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_3,Spot 3,Empty,2026-06-23T21:39:20.649365+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_4,Spot 4,Empty,2026-06-23T21:50:20.186218+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_5,Spot 5,Empty,2026-06-24T01:39:20.174588+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_6,Spot 6,Empty,2026-06-23T22:41:19.948432+00:00,,,,,,,,
2026-06-24T02:16:11.711856+00:00,spot_7,Spot 7,Empty,2026-06-24T01:48:18.676852+00:00,,,,,,,,
